"","workerId","conditionCE","conditionHeadN","level","arrayTraining","seenInTraining","participantText","compositionalAnswer","encodingCorrected","encodingCompositional","correctness","consonants","prepMGloss","prepRGloss"
"9390","A97","branching","head initial",2,"[2,1]","true","tovo moy vanva","tovo moy vanva","tmv","tmv",1,"kvts","left","atop"
"9391","A97","branching","head initial",2,"[0,0]","true","kilkul moy kilkul","kilkul moy kilkul","kmk","kmk",1,"kvts","left","atop"
"9392","A97","branching","head initial",2,"[3,[0]]","true","sunsin rae kilkul","sunsin rae kilkul","srk","srk",1,"kvts","left","atop"
"9393","A97","branching","head initial",2,"[2,2]","false","tovo moy tovo","tovo moy tovo","tmt","tmt",1,"kvts","left","atop"
"9394","A97","branching","head initial",2,"[2,[3]]","false","tovo rae sunsin","tovo rae sunsin","trs","trs",1,"kvts","left","atop"
"9395","A97","branching","head initial",2,"[0,[2]]","false","kilkul rae tovo","kilkul rae tovo","krt","krt",1,"kvts","left","atop"
"9396","A97","branching","head initial",2,"[0,1]","false","kilkul moy vanva","kilkul moy vanva","kmv","kmv",1,"kvts","left","atop"
"9397","A97","branching","head initial",3,"[[3,[3]],[2]]","true","sunsin rae sunsin rae tovo","sunsin rae sunsin rae tovo","srsrt","srsrt",1,"kvts","left","atop"
"9398","A97","branching","head initial",3,"[2,[3,[0]]]","true","tovo moy sunsin rae kilkul","tovo moy sunsin rae kilkul","tmsrk","tmsrk",1,"kvts","left","atop"
"9399","A97","branching","head initial",3,"[0,[[2,0]]]","true","kilkul rae tovo moy kilkul","kilkul rae tovo moy kilkul","krtmk","krtmk",1,"kvts","left","atop"
"9400","A97","branching","head initial",3,"[[3,2],[0]]","true","sunsin moy tovo rae kilkul","sunsin moy tovo rae kilkul","smtrk","smtrk",1,"kvts","left","atop"
"9401","A97","branching","head initial",3,"[[1,[2]],[2]]","true","vanva rae tovo rae tovo","vanva rae tovo rae tovo","vrtrt","vrtrt",1,"kvts","left","atop"
"9402","A97","branching","head initial",3,"[1,[3,[3]]]","true","vanva moy sunsin rae sunsin","vanva moy sunsin rae sunsin","vmsrs","vmsrs",1,"kvts","left","atop"
"9403","A97","branching","head initial",3,"[[1,[2]],2]","true","vanva rae tovo moy tovo","vanva rae tovo moy tovo","vrtmt","vrtmt",1,"kvts","left","atop"
"9404","A97","branching","head initial",3,"[[0,3],[1]]","true","kilkul moy sunsin rae vanva","kilkul moy sunsin rae vanva","kmsrv","kmsrv",1,"kvts","left","atop"
"9405","A97","branching","head initial",3,"[0,[[1,1]]]","false","kilkul rae vanva moy vanva","kilkul rae vanva moy vanva","krvmv","krvmv",1,"kvts","left","atop"
"9406","A97","branching","head initial",3,"[[3,3],0]","false","sunsin moy sunsin moy kilkul","sunsin moy sunsin moy kilkul","smsmk","smsmk",1,"kvts","left","atop"
"9407","A97","branching","head initial",3,"[[1,[1]],0]","false","vanva rae vanva moy kilkul","vanva rae vanva moy kilkul","vrvmk","vrvmk",1,"kvts","left","atop"
"9408","A97","branching","head initial",3,"[[1,2],0]","false","vanva moy tovo moy kilkul","vanva moy tovo moy kilkul","vmtmk","vmtmk",1,"kvts","left","atop"
"9409","A97","branching","head initial",4,"[3,[2,[2,[3]]]]","false","sunsin moy tovo moy tovo rae sunsin","sunsin moy tovo moy tovo rae sunsin","smtmtrs","smtmtrs",1,"kvts","left","atop"
"9410","A97","branching","head initial",4,"[1,[[2,[2,1]]]]","false","vanva rae tovo moy tovo moy vanva","vanva rae tovo moy tovo moy vanva","vrtmtmv","vrtmtmv",1,"kvts","left","atop"
"9411","A97","branching","head initial",4,"[[[3,1],[3]],3]","false","sunsin rae vanva rae sunsin moy sunsin","sunsin moy vanva rae sunsin moy sunsin","srvrsms","smvrsms",0.857142857142857,"kvts","left","atop"
"9412","A97","branching","head initial",4,"[0,[[3,[[1,1]]]]]","false","kilkul rae sunsin rae vanva moy vanva","kilkul rae sunsin rae vanva moy vanva","krsrvmv","krsrvmv",1,"kvts","left","atop"
"9413","A97","branching","head initial",4,"[[[0,1],0],[2]]","false","kilkul moy vanva moy kilkul rae tovo","kilkul moy vanva moy kilkul rae tovo","kmvmkrt","kmvmkrt",1,"kvts","left","atop"
"9414","A97","branching","head initial",4,"[[[2,0],1],2]","false","tovo moy kilkul moy vanva moy tovo","tovo moy kilkul moy vanva moy tovo","tmkmvmt","tmkmvmt",1,"kvts","left","atop"
"9415","A97","branching","head initial",4,"[0,[3,[[0,[0]]]]]","false","kilkul moy sunsin rae kilkul rae kilkul","kilkul moy sunsin rae kilkul rae kilkul","kmsrkrk","kmsrkrk",1,"kvts","left","atop"
"9416","A97","branching","head initial",4,"[[[2,[1]],[2]],[3]]","false","tovo rae vanva rae tovo rae sunsin","tovo rae vanva rae tovo rae sunsin","trvrtrs","trvrtrs",1,"kvts","left","atop"
"9417","A97","branching","head initial",4,"[2,[0,[[2,3]]]]","false","tovo moy kilkul rae tovo moy sunsin","tovo moy kilkul rae tovo moy sunsin","tmkrtms","tmkrtms",1,"kvts","left","atop"
"9418","A97","branching","head initial",4,"[[[1,[1]],3],0]","false","vanva rae vanva moy sunsin moy kilkul","vanva rae vanva moy sunsin moy kilkul","vrvmsmk","vrvmsmk",1,"kvts","left","atop"
"9419","A97","branching","head initial",4,"[[[1,[0]],[0]],1]","false","vanva rae kilkul rae kilkul moy vanva","vanva rae kilkul rae kilkul moy vanva","vrkrkmv","vrkrkmv",1,"kvts","left","atop"
"9420","A97","branching","head initial",4,"[[[3,3],[0]],[2]]","false","sunsin moy sunsin rae kilkul rae kilkul","sunsin moy sunsin rae kilkul rae tovo","smsrkrk","smsrkrt",0.857142857142857,"kvts","left","atop"
"9477","A98","center-embedding","head initial",1,"0","true","kuka","kuka","k","k",1,"ktvs","horiz","under"
"9478","A98","center-embedding","head initial",1,"1","true","tultol","tultol","t","t",1,"ktvs","horiz","under"
"9479","A98","center-embedding","head initial",1,"2","true","vinkin","vinkin","v","v",1,"ktvs","horiz","under"
"9480","A98","center-embedding","head initial",1,"3","true","solsil","solsil","s","s",1,"ktvs","horiz","under"
"9481","A98","center-embedding","head initial",2,"[3,3]","true","solsil solsil moy","solsil solsil moy","ssm","ssm",1,"ktvs","horiz","under"
"9482","A98","center-embedding","head initial",2,"[1,3]","true","tultol solsil moy","tultol solsil moy","tsm","tsm",1,"ktvs","horiz","under"
"9483","A98","center-embedding","head initial",2,"[0,[1]]","true","kuka tultol rae","kuka tultol rae","ktr","ktr",1,"ktvs","horiz","under"
"9484","A98","center-embedding","head initial",2,"[3,[1]]","true","solsil tultol rae","solsil tultol rae","str","str",1,"ktvs","horiz","under"
"9485","A98","center-embedding","head initial",2,"[2,[1]]","true","vinkin tultol rae","vinkin tultol rae","vtr","vtr",1,"ktvs","horiz","under"
"9486","A98","center-embedding","head initial",2,"[2,1]","true","vinkin tultol moy","vinkin tultol moy","vtm","vtm",1,"ktvs","horiz","under"
"9487","A98","center-embedding","head initial",2,"[0,0]","true","kuka kuka moy","kuka kuka moy","kkm","kkm",1,"ktvs","horiz","under"
"9488","A98","center-embedding","head initial",2,"[3,[0]]","true","solsil kuka rae","solsil kuka rae","skr","skr",1,"ktvs","horiz","under"
"9489","A98","center-embedding","head initial",2,"[2,2]","false","vinkin vinkin moy","vinkin vinkin moy","vvm","vvm",1,"ktvs","horiz","under"
"9490","A98","center-embedding","head initial",2,"[2,[3]]","false","vinkin solsil rae","vinkin solsil rae","vsr","vsr",1,"ktvs","horiz","under"
"9491","A98","center-embedding","head initial",2,"[0,[2]]","false","kuka vinkin rae","kuka vinkin rae","kvr","kvr",1,"ktvs","horiz","under"
"9492","A98","center-embedding","head initial",2,"[0,1]","false","kuka tultol moy","kuka tultol moy","ktm","ktm",1,"ktvs","horiz","under"
"9493","A98","center-embedding","head initial",3,"[[3,[3]],[2]]","true","solsil solsil vinkin rae rae","solsil solsil vinkin rae rae","ssvrr","ssvrr",1,"ktvs","horiz","under"
"9494","A98","center-embedding","head initial",3,"[2,[3,[0]]]","true","vinkin solsil kuka rae moy","vinkin solsil kuka rae moy","vskrm","vskrm",1,"ktvs","horiz","under"
"9495","A98","center-embedding","head initial",3,"[0,[[2,0]]]","true","kuka vinkin kuka moy rae","kuka vinkin kuka moy rae","kvkmr","kvkmr",1,"ktvs","horiz","under"
"9496","A98","center-embedding","head initial",3,"[[3,2],[0]]","true","solsil vinkin kuka rae moy","solsil vinkin kuka rae moy","svkrm","svkrm",1,"ktvs","horiz","under"
"9497","A98","center-embedding","head initial",3,"[[1,[2]],[2]]","true","tultol vinkin vinkin rae rae","tultol vinkin vinkin rae rae","tvvrr","tvvrr",1,"ktvs","horiz","under"
"9498","A98","center-embedding","head initial",3,"[1,[3,[3]]]","true","tultol solsil solsil rae moy","tultol solsil solsil rae moy","tssrm","tssrm",1,"ktvs","horiz","under"
"9499","A98","center-embedding","head initial",3,"[[1,[2]],2]","true","tultol vinkin vinkin moy rae","tultol vinkin vinkin moy rae","tvvmr","tvvmr",1,"ktvs","horiz","under"
"9500","A98","center-embedding","head initial",3,"[[0,3],[1]]","true","kuka solsil tultol rae moy","kuka solsil tultol rae moy","kstrm","kstrm",1,"ktvs","horiz","under"
"9501","A98","center-embedding","head initial",3,"[0,[[1,1]]]","false","kuka tultol tultol moy rae","kuka tultol tultol moy rae","kttmr","kttmr",1,"ktvs","horiz","under"
"9502","A98","center-embedding","head initial",3,"[[3,3],0]","false","solsil solsil kuka moy moy","solsil solsil kuka moy moy","sskmm","sskmm",1,"ktvs","horiz","under"
"9503","A98","center-embedding","head initial",3,"[[1,[1]],0]","false","tultol tultol kuka moy rae","tultol tultol kuka moy rae","ttkmr","ttkmr",1,"ktvs","horiz","under"
"9504","A98","center-embedding","head initial",3,"[[1,2],0]","false","tultol vinkin kuka moy moy","tultol vinkin kuka moy moy","tvkmm","tvkmm",1,"ktvs","horiz","under"
"9505","A98","center-embedding","head initial",4,"[3,[2,[2,[3]]]]","false","solsil vinkin solsil vinkin moy moy rae","solsil vinkin vinkin solsil rae moy moy","svsvmmr","svvsrmm",0.571428571428571,"ktvs","horiz","under"
"9506","A98","center-embedding","head initial",4,"[1,[[2,[2,1]]]]","false","tultol vinkin vinkin tultol rae moy moy","tultol vinkin vinkin tultol moy moy rae","tvvtrmm","tvvtmmr",0.714285714285714,"ktvs","horiz","under"
"9507","A98","center-embedding","head initial",4,"[[[3,1],[3]],3]","false","solsil tultol solsil solsil rae moy rae","solsil tultol solsil solsil moy rae moy","stssrmr","stssmrm",0.714285714285714,"ktvs","horiz","under"
"9508","A98","center-embedding","head initial",4,"[0,[[3,[[1,1]]]]]","false","kuka solsil tultol tultol rae rae moy","kuka solsil tultol tultol moy rae rae","ksttrrm","ksttmrr",0.714285714285714,"ktvs","horiz","under"
"9509","A98","center-embedding","head initial",4,"[[[0,1],0],[2]]","false","kuka tultol kuka vinkin moy moy rae","kuka tultol kuka vinkin rae moy moy","ktkvmmr","ktkvrmm",0.714285714285714,"ktvs","horiz","under"
"9510","A98","center-embedding","head initial",4,"[[[2,0],1],2]","false","vinkin kuka tultol vinkin moy moy moy","vinkin kuka tultol vinkin moy moy moy","vktvmmm","vktvmmm",1,"ktvs","horiz","under"
"9511","A98","center-embedding","head initial",4,"[0,[3,[[0,[0]]]]]","false","kuka solsil kuka kuka moy rae rae","kuka solsil kuka kuka rae rae moy","kskkmrr","kskkrrm",0.714285714285714,"ktvs","horiz","under"
"9512","A98","center-embedding","head initial",4,"[[[2,[1]],[2]],[3]]","false","vinkin tultol vinkin solsil rae rae rae","vinkin tultol vinkin solsil rae rae rae","vtvsrrr","vtvsrrr",1,"ktvs","horiz","under"
"9513","A98","center-embedding","head initial",4,"[2,[0,[[2,3]]]]","false","vinkin kuka vinkin solsil moy rae moy","vinkin kuka vinkin solsil moy rae moy","vkvsmrm","vkvsmrm",1,"ktvs","horiz","under"
"9514","A98","center-embedding","head initial",4,"[[[1,[1]],3],0]","false","tultol tultol solsil kuka rae moy moy","tultol tultol solsil kuka moy moy rae","ttskrmm","ttskmmr",0.714285714285714,"ktvs","horiz","under"
"9515","A98","center-embedding","head initial",4,"[[[1,[0]],[0]],1]","false","tultol kuka kuka tultol rae rae moy","tultol kuka kuka tultol moy rae rae","tkktrrm","tkktmrr",0.714285714285714,"ktvs","horiz","under"
"9516","A98","center-embedding","head initial",4,"[[[3,3],[0]],[2]]","false","solsil solsil kuka vinkin moy rae rae","solsil solsil kuka vinkin rae rae moy","sskvmrr","sskvrrm",0.714285714285714,"ktvs","horiz","under"
"9565","A99","branching","head initial",1,"0","true","vusu","vusu","v","v",1,"vtsk","beside","atop"
"9566","A99","branching","head initial",1,"1","true","tinkin","tinkin","t","t",1,"vtsk","beside","atop"
"9567","A99","branching","head initial",1,"2","true","solson","solson","s","s",1,"vtsk","beside","atop"
"9568","A99","branching","head initial",1,"3","true","kolkil","kolkil","k","k",1,"vtsk","beside","atop"
"9569","A99","branching","head initial",2,"[3,3]","true","kolkil moy kolkil","kolkil moy kolkil","kmk","kmk",1,"vtsk","beside","atop"
"9570","A99","branching","head initial",2,"[1,3]","true","tinkin moy kolkil","tinkin moy kolkil","tmk","tmk",1,"vtsk","beside","atop"
"9571","A99","branching","head initial",2,"[0,[1]]","true","vusu rae tinkin","vusu rae tinkin","vrt","vrt",1,"vtsk","beside","atop"
"9572","A99","branching","head initial",2,"[3,[1]]","true","kolkil rae tinkin","kolkil rae tinkin","krt","krt",1,"vtsk","beside","atop"
"9573","A99","branching","head initial",2,"[2,[1]]","true","solson rae tinkin","solson rae tinkin","srt","srt",1,"vtsk","beside","atop"
"9574","A99","branching","head initial",2,"[2,1]","true","solson moy tinkin","solson moy tinkin","smt","smt",1,"vtsk","beside","atop"
"9575","A99","branching","head initial",2,"[0,0]","true","vusu moy vusu","vusu moy vusu","vmv","vmv",1,"vtsk","beside","atop"
"9576","A99","branching","head initial",2,"[3,[0]]","true","kolkil rae vusu","kolkil rae vusu","krv","krv",1,"vtsk","beside","atop"
"9577","A99","branching","head initial",2,"[2,2]","false","solson moy solson","solson moy solson","sms","sms",1,"vtsk","beside","atop"
"9578","A99","branching","head initial",2,"[2,[3]]","false","solson rae kolkil","solson rae kolkil","srk","srk",1,"vtsk","beside","atop"
"9579","A99","branching","head initial",2,"[0,[2]]","false","vusu rae solson","vusu rae solson","vrs","vrs",1,"vtsk","beside","atop"
"9580","A99","branching","head initial",2,"[0,1]","false","vusu moy tinkin","vusu moy tinkin","vmt","vmt",1,"vtsk","beside","atop"
"9581","A99","branching","head initial",3,"[[3,[3]],[2]]","true","kolkil rae kolkil rae solson","kolkil rae kolkil rae solson","krkrs","krkrs",1,"vtsk","beside","atop"
"9582","A99","branching","head initial",3,"[2,[3,[0]]]","true","solson moy kolkil rae vusu","solson moy kolkil rae vusu","smkrv","smkrv",1,"vtsk","beside","atop"
"9583","A99","branching","head initial",3,"[0,[[2,0]]]","true","vusu rae solson moy vusu","vusu rae solson moy vusu","vrsmv","vrsmv",1,"vtsk","beside","atop"
"9584","A99","branching","head initial",3,"[[3,2],[0]]","true","kolkil moy solson rae vusu","kolkil moy solson rae vusu","kmsrv","kmsrv",1,"vtsk","beside","atop"
"9585","A99","branching","head initial",3,"[[1,[2]],[2]]","true","tinkin rae solson rae solson","tinkin rae solson rae solson","trsrs","trsrs",1,"vtsk","beside","atop"
"9586","A99","branching","head initial",3,"[1,[3,[3]]]","true","tinkin moy kolkil rae kolkil","tinkin moy kolkil rae kolkil","tmkrk","tmkrk",1,"vtsk","beside","atop"
"9587","A99","branching","head initial",3,"[[1,[2]],2]","true","tinkin rae solson moy solson","tinkin rae solson moy solson","trsms","trsms",1,"vtsk","beside","atop"
"9588","A99","branching","head initial",3,"[[0,3],[1]]","true","vusu moy kolkil rae tinkin","vusu moy kolkil rae tinkin","vmkrt","vmkrt",1,"vtsk","beside","atop"
"9589","A99","branching","head initial",3,"[0,[[1,1]]]","false","vusu rae tinkin moy tinkin","vusu rae tinkin moy tinkin","vrtmt","vrtmt",1,"vtsk","beside","atop"
"9590","A99","branching","head initial",3,"[[3,3],0]","false","kolkil moy kolkil moy vusu","kolkil moy kolkil moy vusu","kmkmv","kmkmv",1,"vtsk","beside","atop"
"9591","A99","branching","head initial",3,"[[1,[1]],0]","false","tinkin rae tinkin moy vusu","tinkin rae tinkin moy vusu","trtmv","trtmv",1,"vtsk","beside","atop"
"9592","A99","branching","head initial",3,"[[1,2],0]","false","tinkin moy solson moy vusu","tinkin moy solson moy vusu","tmsmv","tmsmv",1,"vtsk","beside","atop"
"9593","A99","branching","head initial",4,"[3,[2,[2,[3]]]]","false","kolkil moy solson moy solson rae kolkil","kolkil moy solson moy solson rae kolkil","kmsmsrk","kmsmsrk",1,"vtsk","beside","atop"
"9594","A99","branching","head initial",4,"[1,[[2,[2,1]]]]","false","tinkin rae solson moy solson moy tinkin","tinkin rae solson moy solson moy tinkin","trsmsmt","trsmsmt",1,"vtsk","beside","atop"
"9595","A99","branching","head initial",4,"[[[3,1],[3]],3]","false","kolkil moy tinkin rae kolkil moy kolkil","kolkil moy tinkin rae kolkil moy kolkil","kmtrkmk","kmtrkmk",1,"vtsk","beside","atop"
"9596","A99","branching","head initial",4,"[0,[[3,[[1,1]]]]]","false","vusu rae kolkil rae tinkin moy tinkin","vusu rae kolkil rae tinkin moy tinkin","vrkrtmt","vrkrtmt",1,"vtsk","beside","atop"
"9597","A99","branching","head initial",4,"[[[0,1],0],[2]]","false","vusu moy tinkin moy vusu rae solson","vusu moy tinkin moy vusu rae solson","vmtmvrs","vmtmvrs",1,"vtsk","beside","atop"
"9598","A99","branching","head initial",4,"[[[2,0],1],2]","false","solson moy vusu moy tinkin moy solson","solson moy vusu moy tinkin moy solson","smvmtms","smvmtms",1,"vtsk","beside","atop"
"9599","A99","branching","head initial",4,"[0,[3,[[0,[0]]]]]","false","vusu moy kolkil rae vusu rae vusu","vusu moy kolkil rae vusu rae vusu","vmkrvrv","vmkrvrv",1,"vtsk","beside","atop"
"9600","A99","branching","head initial",4,"[[[2,[1]],[2]],[3]]","false","solson rae tinkin rae solson rae kolkil","solson rae tinkin rae solson rae kolkil","srtrsrk","srtrsrk",1,"vtsk","beside","atop"
"9601","A99","branching","head initial",4,"[2,[0,[[2,3]]]]","false","solson moy vusu rae solson moy kolkil","solson moy vusu rae solson moy kolkil","smvrsmk","smvrsmk",1,"vtsk","beside","atop"
"9602","A99","branching","head initial",4,"[[[1,[1]],3],0]","false","tinkin rae tinkin moy kolkil moy vusu","tinkin rae tinkin moy kolkil moy vusu","trtmkmv","trtmkmv",1,"vtsk","beside","atop"
"9603","A99","branching","head initial",4,"[[[1,[0]],[0]],1]","false","tinkin rae vusu rae vusu moy tinkin","tinkin rae vusu rae vusu moy tinkin","trvrvmt","trvrvmt",1,"vtsk","beside","atop"
"9604","A99","branching","head initial",4,"[[[3,3],[0]],[2]]","false","kolkil moy kolkil rae vusu rae solson","kolkil moy kolkil rae vusu rae solson","kmkrvrs","kmkrvrs",1,"vtsk","beside","atop"
